memory_budget,exemplar_size,T,batch_size,class_increment,train_accuracy,test_accuracy,average_accuracy
1000,100,2,32,5,95.43,91.75,88.63
1000,100,2,64,1,98.06,97.1,88.63
1000,100,2,64,2,96.79,84.0,88.63
1000,100,2,64,3,97.82,90.55,88.63
1000,100,2,64,4,96.95,93.15,88.63
1000,100,2,64,5,96.47,91.75,88.63
1000,100,2,128,1,98.17,96.9,88.63
1000,100,2,128,2,97.39,84.2,88.63
1000,100,2,128,3,97.71,81.05,88.63
1000,100,2,128,4,96.43,94.8,88.63
1000,100,2,128,5,96.49,92.5,88.63
1000,100,2,256,1,95.28,93.65,88.63
1000,100,2,256,2,98.52,78.55,88.63
1000,100,2,256,3,98.21,81.1,88.63
1000,100,2,256,4,97.48,92.45,88.63
1000,100,2,256,5,97.6,85.5,88.63
1000,100,5,32,1,96.99,95.6,88.63
1000,100,5,32,2,93.75,73.9,88.63
1000,100,5,32,3,93.93,89.25,88.63
1000,100,5,32,4,95.54,94.85,88.63
1000,100,5,32,5,95.14,90.3,88.63
1000,100,5,64,1,98.12,94.75,88.63
1000,100,5,64,2,96.84,81.85,88.63
1000,100,5,64,3,97.45,81.65,88.63
1000,100,5,64,4,95.83,92.55,88.63
1000,100,5,64,5,95.22,92.3,88.63
1000,100,5,128,1,98.73,96.1,88.63
1000,100,5,128,2,96.73,82.7,88.63
1000,100,5,128,3,97.87,70.85,88.63
1000,100,5,128,4,96.0,93.7,88.63
1000,100,5,128,5,95.88,92.2,88.63
1000,100,5,256,1,95.69,96.1,88.63
1000,100,5,256,2,96.85,74.45,88.63
1000,100,5,256,3,98.27,81.5,88.63
1000,100,5,256,4,96.54,90.4,88.63
1000,100,5,256,5,96.55,91.25,88.63
1000,100,10,32,1,97.12,96.65,88.63
1000,100,10,32,2,94.45,80.55,88.63
1000,100,10,32,3,94.89,89.15,88.63
1000,100,10,32,4,95.41,95.4,88.63
1000,100,10,32,5,95.41,94.55,88.63
1000,100,10,64,1,98.11,96.75,88.63
1000,100,10,64,2,96.97,80.6,88.63
1000,100,10,64,3,96.37,88.85,88.63
1000,100,10,64,4,96.93,93.85,88.63
1000,100,10,64,5,96.51,92.6,88.63
1000,100,10,128,1,97.54,85.65,88.63
1000,100,10,128,2,97.39,77.65,88.63
1000,100,10,128,3,98.13,77.2,88.63
1000,100,10,128,4,97.14,91.3,88.63
1000,100,10,128,5,97.24,91.55,88.63
1000,100,10,256,1,97.89,92.95,88.63
1000,100,10,256,2,96.44,72.0,88.63
1000,100,10,256,3,96.52,86.05,88.63
1000,100,10,256,4,96.88,90.45,88.63
1000,100,10,256,5,96.57,92.25,88.63
1000,200,2,32,1,96.96,97.45,88.63
1000,200,2,32,2,94.3,86.35,88.63
1000,200,2,32,3,95.22,84.1,88.63
1000,200,2,32,4,95.44,96.9,88.63
1000,200,2,32,5,94.85,94.55,88.63
1000,200,2,64,1,98.31,97.2,88.63
1000,200,2,64,2,96.05,78.95,88.63
1000,200,2,64,3,96.8,86.75,88.63
1000,200,2,64,4,97.25,93.65,88.63
1000,200,2,64,5,96.69,88.1,88.63
1000,200,2,128,1,98.25,95.5,88.63
1000,200,2,128,2,97.84,83.5,88.63
1000,200,2,128,3,96.68,86.75,88.63
1000,200,2,128,4,97.04,94.2,88.63
1000,200,2,128,5,97.01,93.85,88.63
1000,200,2,256,1,99.72,95.05,88.63
1000,200,2,256,2,97.99,81.0,88.63
1000,200,2,256,3,98.17,81.05,88.63
1000,200,2,256,4,97.84,92.85,88.63
1000,200,2,256,5,96.73,91.2,88.63
1000,200,5,32,1,97.39,96.35,88.63
1000,200,5,32,2,94.37,83.6,88.63
1000,200,5,32,3,95.28,87.45,88.63
1000,200,5,32,4,94.83,95.7,88.63
1000,200,5,32,5,94.85,91.7,88.63
1000,200,5,64,1,97.98,96.9,88.63
1000,200,5,64,2,96.56,83.85,88.63
1000,200,5,64,3,96.22,85.3,88.63
1000,200,5,64,4,96.03,90.1,88.63
1000,200,5,64,5,96.05,91.75,88.63
1000,200,5,128,1,97.67,97.25,88.63
1000,200,5,128,2,97.1,80.85,88.63
1000,200,5,128,3,97.28,87.2,88.63
1000,200,5,128,4,97.54,91.6,88.63
1000,200,5,128,5,97.41,93.05,88.63
1000,200,5,256,1,96.83,94.95,88.63
1000,200,5,256,2,97.62,68.35,88.63
1000,200,5,256,3,97.1,82.5,88.63
1000,200,5,256,4,96.67,88.9,88.63
1000,200,5,256,5,96.35,92.25,88.63
1000,200,10,32,1,97.47,95.35,88.63
1000,200,10,32,2,95.65,82.15,88.63
1000,200,10,32,3,94.25,87.2,88.63
1000,200,10,32,4,95.57,95.75,88.63
1000,200,10,32,5,95.14,94.25,88.63
1000,200,10,64,1,97.5,97.5,88.63
1000,200,10,64,2,96.95,68.25,88.63
1000,200,10,64,3,96.45,81.75,88.63
1000,200,10,64,4,95.66,92.7,88.63
1000,200,10,64,5,96.25,93.35,88.63
1000,200,10,128,1,99.35,96.8,88.63
1000,200,10,128,2,98.45,77.55,88.63
1000,200,10,128,3,97.19,85.95,88.63
1000,200,10,128,4,98.19,90.0,88.63
1000,200,10,128,5,97.05,93.75,88.63
1000,200,10,256,1,98.75,97.05,88.63
1000,200,10,256,2,98.58,78.8,88.63
1000,200,10,256,3,96.96,80.65,88.63
1000,200,10,256,4,97.94,81.3,88.63
1000,200,10,256,5,96.63,91.75,88.63
500,20,2,32,1,96.52,97.55,88.63
500,20,2,32,2,95.38,80.15,88.63
500,20,2,32,3,95.85,86.1,88.63
500,20,2,32,4,96.28,95.0,88.63
500,20,2,32,5,96.74,94.45,88.63
500,20,2,64,1,98.32,89.5,88.63
500,20,2,64,2,96.93,81.75,88.63
500,20,2,64,3,97.88,84.85,88.63
500,20,2,64,4,93.99,94.0,88.63
500,20,2,64,5,97.54,93.8,88.63
500,20,2,128,1,97.59,96.65,88.63
500,20,2,128,2,89.45,78.05,88.63
500,20,2,128,3,97.53,87.35,88.63
500,20,2,128,4,95.28,85.5,88.63
500,20,2,128,5,98.7,93.7,88.63
500,20,2,256,1,99.4,94.7,88.63
500,20,2,256,2,89.33,72.5,88.63
500,20,2,256,3,91.22,88.2,88.63
500,20,2,256,4,91.79,94.45,88.63
500,20,2,256,5,97.57,95.35,88.63
500,20,5,32,1,97.06,97.6,88.63
500,20,5,32,2,95.6,81.45,88.63
500,20,5,32,3,95.22,88.4,88.63
500,20,5,32,4,95.16,94.6,88.63
500,20,5,32,5,96.73,92.75,88.63
500,20,5,64,1,98.24,96.8,88.63
500,20,5,64,2,96.68,81.0,88.63
500,20,5,64,3,97.46,88.25,88.63
500,20,5,64,4,97.58,72.0,88.63
500,20,5,64,5,95.88,94.3,88.63
500,20,5,128,1,97.89,97.75,88.63
500,20,5,128,2,95.58,83.95,88.63
500,20,5,128,3,95.0,87.35,88.63
500,20,5,128,4,96.11,93.85,88.63
500,20,5,128,5,97.18,93.9,88.63
500,20,5,256,1,99.09,91.5,88.63
500,20,5,256,2,81.17,78.85,88.63
500,20,5,256,3,87.5,87.8,88.63
500,20,5,256,4,88.95,94.4,88.63
500,20,5,256,5,97.67,94.35,88.63
500,20,10,32,1,96.67,84.0,88.63
500,20,10,32,2,93.4,80.95,88.63
500,20,10,32,3,95.31,90.2,88.63
500,20,10,32,4,96.86,82.3,88.63
500,20,10,32,5,96.08,95.55,88.63
500,20,10,64,1,97.95,95.45,88.63
500,20,10,64,2,95.68,81.15,88.63
500,20,10,64,3,96.01,84.65,88.63
500,20,10,64,4,92.93,88.8,88.63
500,20,10,64,5,97.31,94.85,88.63
500,20,10,128,1,97.89,93.45,88.63
500,20,10,128,2,94.28,54.25,88.63
500,20,10,128,3,94.41,88.95,88.63
500,20,10,128,4,95.82,72.5,88.63
500,20,10,128,5,98.08,91.85,88.63
500,20,10,256,1,96.38,92.8,88.63
500,20,10,256,2,88.99,72.85,88.63
500,20,10,256,3,89.3,88.6,88.63
500,20,10,256,4,94.86,69.95,88.63
500,20,10,256,5,97.31,94.5,88.63
500,50,2,32,1,97.22,95.7,88.63
500,50,2,32,2,94.39,84.4,88.63
500,50,2,32,3,95.05,86.55,88.63
500,50,2,32,4,97.05,93.9,88.63
500,50,2,32,5,96.91,93.25,88.63
500,50,2,64,1,97.79,97.05,88.63
500,50,2,64,2,96.82,80.85,88.63
500,50,2,64,3,94.19,87.45,88.63
500,50,2,64,4,98.41,94.55,88.63
500,50,2,64,5,97.32,92.05,88.63
500,50,2,128,1,99.59,96.65,88.63
500,50,2,128,2,91.94,84.75,88.63
500,50,2,128,3,93.52,88.3,88.63
500,50,2,128,4,93.57,92.55,88.63
500,50,2,128,5,97.91,94.8,88.63
500,50,2,256,1,97.53,96.25,88.63
500,50,2,256,2,85.96,82.45,88.63
500,50,2,256,3,93.17,90.85,88.63
500,50,2,256,4,89.84,94.85,88.63
500,50,2,256,5,97.33,93.95,88.63
500,50,5,32,1,96.86,96.0,88.63
500,50,5,32,2,94.23,76.55,88.63
500,50,5,32,3,94.07,87.55,88.63
500,50,5,32,4,96.51,96.0,88.63
500,50,5,32,5,96.33,94.3,88.63
500,50,5,64,1,98.27,92.7,88.63
500,50,5,64,2,96.2,78.7,88.63
500,50,5,64,3,94.3,85.95,88.63
500,50,5,64,4,97.37,88.25,88.63
500,50,5,64,5,97.98,95.1,88.63
500,50,5,128,1,98.92,96.5,88.63
500,50,5,128,2,92.36,76.75,88.63
500,50,5,128,3,96.58,84.3,88.63
500,50,5,128,4,96.27,93.8,88.63
500,50,5,128,5,97.64,90.95,88.63
500,50,5,256,1,99.39,92.7,88.63
500,50,5,256,2,78.39,69.65,88.63
500,50,5,256,3,94.55,90.35,88.63
500,50,5,256,4,88.84,92.6,88.63
500,50,5,256,5,96.62,93.3,88.63
500,50,10,32,1,96.85,93.05,88.63
500,50,10,32,2,94.69,82.4,88.63
500,50,10,32,3,95.33,87.5,88.63
500,50,10,32,4,97.36,93.55,88.63
500,50,10,32,5,96.02,93.55,88.63
500,50,10,64,1,96.86,96.7,88.63
500,50,10,64,2,95.36,79.35,88.63
500,50,10,64,3,97.48,86.4,88.63
500,50,10,64,4,96.02,86.1,88.63
500,50,10,64,5,97.1,95.45,88.63
500,50,10,128,1,98.88,96.95,88.63
500,50,10,128,2,89.59,83.9,88.63
500,50,10,128,3,88.25,84.45,88.63
500,50,10,128,4,91.15,89.85,88.63
500,50,10,128,5,97.71,94.35,88.63
500,50,10,256,1,98.83,96.0,88.63
500,50,10,256,2,80.54,83.0,88.63
500,50,10,256,3,87.0,88.5,88.63
500,50,10,256,4,93.41,94.75,88.63
500,50,10,256,5,97.48,94.3,88.63
500,100,2,32,1,96.94,96.8,88.63
500,100,2,32,2,94.06,85.35,88.63
500,100,2,32,3,95.39,89.9,88.63
500,100,2,32,4,97.5,96.25,88.63
500,100,2,32,5,96.34,95.4,88.63
500,100,2,64,1,98.12,93.8,88.63
500,100,2,64,2,96.23,83.8,88.63
500,100,2,64,3,97.25,89.7,88.63
500,100,2,64,4,90.98,90.4,88.63
500,100,2,64,5,97.75,94.55,88.63
500,100,2,128,1,98.29,96.05,88.63
500,100,2,128,2,81.58,80.45,88.63
500,100,2,128,3,80.77,87.7,88.63
500,100,2,128,4,91.24,81.3,88.63
500,100,2,128,5,96.46,94.0,88.63
500,100,2,256,1,95.57,93.0,88.63
500,100,2,256,2,84.98,54.5,88.63
500,100,2,256,3,91.45,90.45,88.63
500,100,2,256,4,88.64,91.5,88.63
500,100,2,256,5,96.27,93.5,88.63
500,100,5,32,1,96.77,97.6,88.63
500,100,5,32,2,94.76,85.1,88.63
500,100,5,32,3,96.43,82.8,88.63
500,100,5,32,4,96.51,94.3,88.63
500,100,5,32,5,96.43,93.65,88.63
500,100,5,64,1,98.37,90.1,88.63
500,100,5,64,2,93.53,77.65,88.63
500,100,5,64,3,92.97,73.6,88.63
500,100,5,64,4,98.09,94.55,88.63
500,100,5,64,5,96.49,94.6,88.63
500,100,5,128,1,99.3,92.95,88.63
500,100,5,128,2,88.31,85.45,88.63
500,100,5,128,3,93.56,88.55,88.63
500,100,5,128,4,88.61,91.65,88.63
500,100,5,128,5,97.78,94.75,88.63
500,100,5,256,1,95.58,93.15,88.63
500,100,5,256,2,80.48,75.65,88.63
500,100,5,256,3,89.61,64.6,88.63
500,100,5,256,4,91.55,95.15,88.63
500,100,5,256,5,96.29,93.5,88.63
500,100,10,32,1,97.13,97.35,88.63
500,100,10,32,2,94.49,79.95,88.63
500,100,10,32,3,95.13,88.5,88.63
500,100,10,32,4,96.36,90.3,88.63
500,100,10,32,5,96.35,93.95,88.63
500,100,10,64,1,98.41,96.3,88.63
500,100,10,64,2,94.52,81.4,88.63
500,100,10,64,3,95.9,89.05,88.63
500,100,10,64,4,91.49,92.9,88.63
500,100,10,64,5,97.51,95.7,88.63
500,100,10,128,1,95.49,82.7,88.63
500,100,10,128,2,85.49,80.65,88.63
500,100,10,128,3,91.39,87.6,88.63
500,100,10,128,4,90.63,93.75,88.63
500,100,10,128,5,98.37,94.9,88.63
500,100,10,256,1,96.41,96.3,88.63
500,100,10,256,2,87.31,81.0,88.63
500,100,10,256,3,85.85,90.4,88.63
500,100,10,256,4,94.11,96.65,88.63
500,100,10,256,5,97.71,93.5,88.63
500,200,2,32,1,97.11,96.5,88.63
500,200,2,32,2,94.5,83.4,88.63
500,200,2,32,3,95.27,88.4,88.63
500,200,2,32,4,95.9,70.15,88.63
500,200,2,32,5,97.0,93.6,88.63
500,200,2,64,1,97.82,95.65,88.63
500,200,2,64,2,91.75,82.9,88.63
500,200,2,64,3,94.87,84.0,88.63
500,200,2,64,4,97.93,94.6,88.63
500,200,2,64,5,97.77,94.1,88.63
500,200,2,128,1,98.76,97.05,88.63
500,200,2,128,2,94.58,84.65,88.63
500,200,2,128,3,87.74,88.95,88.63
500,200,2,128,4,93.24,95.3,88.63
500,200,2,128,5,98.01,91.2,88.63
500,200,2,256,1,96.47,92.9,88.63
500,200,2,256,2,82.33,77.35,88.63
500,200,2,256,3,91.94,90.05,88.63
500,200,2,256,4,91.52,93.35,88.63
500,200,2,256,5,96.83,93.75,88.63
500,200,5,32,1,96.76,91.25,88.63
500,200,5,32,2,93.7,82.25,88.63
500,200,5,32,3,95.45,85.0,88.63
500,200,5,32,4,97.05,94.8,88.63
500,200,5,32,5,97.2,95.75,88.63
500,200,5,64,1,97.81,95.25,88.63
500,200,5,64,2,96.02,86.95,88.63
500,200,5,64,3,92.49,85.75,88.63
500,200,5,64,4,96.02,81.05,88.63
500,200,5,64,5,97.26,93.45,88.63
500,200,5,128,1,98.56,96.9,88.63
500,200,5,128,2,97.04,81.25,88.63
500,200,5,128,3,90.54,79.15,88.63
500,200,5,128,4,96.0,93.2,88.63
500,200,5,128,5,98.2,94.75,88.63
500,200,5,256,1,95.69,97.0,88.63
500,200,5,256,2,79.99,81.6,88.63
500,200,5,256,3,93.87,88.15,88.63
500,200,5,256,4,95.85,95.7,88.63
500,200,5,256,5,97.78,94.35,88.63
500,200,10,32,1,97.32,97.55,88.63
500,200,10,32,2,94.1,84.1,88.63
500,200,10,32,3,95.04,76.65,88.63
500,200,10,32,4,96.94,90.75,88.63
500,200,10,32,5,96.06,91.65,88.63
500,200,10,64,1,98.44,97.9,88.63
500,200,10,64,2,96.93,83.4,88.63
500,200,10,64,3,91.03,88.95,88.63
500,200,10,64,4,94.08,95.65,88.63
500,200,10,64,5,97.51,92.8,88.63
500,200,10,128,1,98.9,96.0,88.63
500,200,10,128,2,94.4,69.7,88.63
500,200,10,128,3,95.26,77.8,88.63
500,200,10,128,4,94.27,73.25,88.63
500,200,10,128,5,97.14,93.4,88.63
500,200,10,256,1,99.13,97.1,88.63
500,200,10,256,2,83.58,81.3,88.63
500,200,10,256,3,94.84,73.95,88.63
500,200,10,256,4,93.1,95.65,88.63
500,200,10,256,5,97.47,95.15,88.63
